section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,1,1.0,2.0,68.6,66.0,77.1
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,2,2.0,2.0,64.3,60.2,60.3
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,3,3.0,2.0,62.9,60.0,59.8
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,4,4.0,2.0,62.1,60.2,60.0
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,5,5.0,2.0,61.8,60.1,59.9
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,6,6.0,2.0,61.5,59.8,59.9
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,7,7.0,2.0,61.2,59.7,59.7
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,8,8.0,2.0,61.0,59.7,59.8
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,9,9.0,2.0,60.9,59.9,59.9
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,10,10.0,2.0,60.8,65.1,61.1
LYDIT4-6-1000strokes_E1_RE_SEC-02_local,11,11.0,2.0,61.7,52.9,61.2
