section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,1,1.0,2.0,69.5,65.7,74.0
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,2,2.0,2.0,64.8,60.5,60.7
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,3,3.0,2.0,63.4,60.8,60.3
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,4,4.0,2.0,62.8,60.4,60.4
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,5,5.0,2.0,62.2,59.7,60.3
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,6,6.0,2.0,61.7,59.6,59.8
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,7,7.0,2.0,61.4,59.3,59.3
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,8,8.0,2.0,61.1,59.9,59.9
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,9,9.0,2.0,61.1,60.8,60.6
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,10,10.0,2.0,61.1,61.2,61.1
LYDIT4-6-1000strokes_E1_RE_SEC-05_local,11,11.0,2.0,61.1,46.8,53.2
