section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,1,1.0,2.0,66.8,63.8,72.6
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,2,2.0,2.0,63.3,60.3,60.2
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,3,3.0,2.0,62.4,60.5,60.3
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,4,4.0,2.0,61.9,59.7,59.8
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,5,5.0,2.0,61.4,60.0,60.2
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.2,60.0,60.0
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,7,7.0,2.0,61.0,59.4,59.6
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,8,8.0,2.0,60.8,59.7,59.6
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,9,9.0,2.0,60.7,60.3,60.4
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.7,67.5,65.3
LYDIT4-6-1000strokes_E1_RE_SEC-03_local,11,11.0,2.0,61.9,54.1,65.2
