section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-4-2000strokes_E1_RE_SEC-02_local,1,1.0,2.0,56.1,45.6,61.3
FLT8-4-2000strokes_E1_RE_SEC-02_local,2,2.0,2.0,45.3,35.7,35.5
FLT8-4-2000strokes_E1_RE_SEC-02_local,3,3.0,2.0,42.1,35.4,35.4
FLT8-4-2000strokes_E1_RE_SEC-02_local,4,4.0,2.0,40.2,35.6,35.7
FLT8-4-2000strokes_E1_RE_SEC-02_local,5,5.0,2.0,39.4,35.8,35.6
FLT8-4-2000strokes_E1_RE_SEC-02_local,6,6.0,2.0,38.7,35.4,35.3
FLT8-4-2000strokes_E1_RE_SEC-02_local,7,7.0,2.0,38.3,35.5,35.8
FLT8-4-2000strokes_E1_RE_SEC-02_local,8,8.0,2.0,37.9,35.6,35.7
FLT8-4-2000strokes_E1_RE_SEC-02_local,9,9.0,2.0,37.7,35.7,35.6
FLT8-4-2000strokes_E1_RE_SEC-02_local,10,10.0,2.0,37.5,35.6,36.0
