section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-15-before_E1_RE_SEC-02_local,1,1.0,2.0,64.2,63.1,76.0
FLT4-15-before_E1_RE_SEC-02_local,2,2.0,2.0,62.3,60.4,60.3
FLT4-15-before_E1_RE_SEC-02_local,3,3.0,2.0,61.6,59.9,60.0
FLT4-15-before_E1_RE_SEC-02_local,4,4.0,2.0,61.1,59.2,59.2
FLT4-15-before_E1_RE_SEC-02_local,5,5.0,2.0,60.6,59.4,59.3
FLT4-15-before_E1_RE_SEC-02_local,6,6.0,2.0,60.5,59.1,58.9
FLT4-15-before_E1_RE_SEC-02_local,7,7.0,2.0,60.2,58.4,58.3
FLT4-15-before_E1_RE_SEC-02_local,8,8.0,2.0,60.0,58.7,58.6
FLT4-15-before_E1_RE_SEC-02_local,9,9.0,2.0,59.9,59.9,59.8
FLT4-15-before_E1_RE_SEC-02_local,10,10.0,2.0,60.0,59.9,59.9
FLT4-15-before_E1_RE_SEC-02_local,11,11.0,2.0,59.9,55.2,57.2
