section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-15-before_E1_RE_SEC-06_local,1,1.0,2.0,65.9,69.8,79.0
FLT4-15-before_E1_RE_SEC-06_local,2,2.0,2.0,68.5,59.8,60.9
FLT4-15-before_E1_RE_SEC-06_local,3,3.0,2.0,61.8,54.2,54.0
FLT4-15-before_E1_RE_SEC-06_local,4,4.0,2.0,61.2,59.4,59.6
FLT4-15-before_E1_RE_SEC-06_local,5,5.0,2.0,60.8,59.0,59.0
FLT4-15-before_E1_RE_SEC-06_local,6,6.0,2.0,60.5,59.1,59.1
FLT4-15-before_E1_RE_SEC-06_local,7,7.0,2.0,60.3,59.1,59.3
FLT4-15-before_E1_RE_SEC-06_local,8,8.0,2.0,60.1,58.9,58.8
FLT4-15-before_E1_RE_SEC-06_local,9,9.0,2.0,60.0,58.7,58.9
FLT4-15-before_E1_RE_SEC-06_local,10,10.0,2.0,59.8,59.1,59.2
