section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-4-50strokes_E1_RE_SEC-08_local,1,1.0,2.0,75.3,55.1,63.6
FLT8-4-50strokes_E1_RE_SEC-08_local,2,2.0,2.0,54.3,35.1,35.5
FLT8-4-50strokes_E1_RE_SEC-08_local,3,3.0,2.0,47.4,35.7,35.5
FLT8-4-50strokes_E1_RE_SEC-08_local,4,4.0,2.0,44.5,36.1,35.9
FLT8-4-50strokes_E1_RE_SEC-08_local,5,5.0,2.0,42.6,35.2,35.8
FLT8-4-50strokes_E1_RE_SEC-08_local,6,6.0,2.0,41.3,35.6,35.6
FLT8-4-50strokes_E1_RE_SEC-08_local,7,7.0,2.0,40.6,36.2,35.6
FLT8-4-50strokes_E1_RE_SEC-08_local,8,8.0,2.0,40.0,35.6,35.7
FLT8-4-50strokes_E1_RE_SEC-08_local,9,9.0,2.0,39.5,35.7,35.2
FLT8-4-50strokes_E1_RE_SEC-08_local,10,10.0,2.0,39.1,35.7,36.2
FLT8-4-50strokes_E1_RE_SEC-08_local,11,11.0,2.0,38.8,35.3,35.1
