section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-2000strokes_E1_RE_SEC-08_local,1,1.0,2.0,65.9,63.7,74.4
FLT4-3-2000strokes_E1_RE_SEC-08_local,2,2.0,2.0,63.0,60.0,60.1
FLT4-3-2000strokes_E1_RE_SEC-08_local,3,3.0,2.0,62.0,60.1,60.0
FLT4-3-2000strokes_E1_RE_SEC-08_local,4,4.0,2.0,61.5,59.8,59.6
FLT4-3-2000strokes_E1_RE_SEC-08_local,5,5.0,2.0,61.1,59.5,59.6
FLT4-3-2000strokes_E1_RE_SEC-08_local,6,6.0,2.0,60.8,60.1,60.0
FLT4-3-2000strokes_E1_RE_SEC-08_local,7,7.0,2.0,60.8,61.1,60.4
FLT4-3-2000strokes_E1_RE_SEC-08_local,8,8.0,2.0,60.9,58.4,63.4
FLT4-3-2000strokes_E1_RE_SEC-08_local,9,9.0,2.0,60.3,41.7,41.9
FLT4-3-2000strokes_E1_RE_SEC-08_local,10,10.0,2.0,57.2,31.7,30.9
FLT4-3-2000strokes_E1_RE_SEC-08_local,11,11.0,2.0,55.3,29.6,35.1
