section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-2000strokes_E1_RE_SEC-07_local,1,1.0,2.0,66.5,64.4,74.4
FLT4-3-2000strokes_E1_RE_SEC-07_local,2,2.0,2.0,63.6,60.4,60.3
FLT4-3-2000strokes_E1_RE_SEC-07_local,3,3.0,2.0,62.3,59.8,59.6
FLT4-3-2000strokes_E1_RE_SEC-07_local,4,4.0,2.0,61.6,60.2,60.1
FLT4-3-2000strokes_E1_RE_SEC-07_local,5,5.0,2.0,61.4,59.6,59.9
FLT4-3-2000strokes_E1_RE_SEC-07_local,6,6.0,2.0,61.0,59.4,59.3
FLT4-3-2000strokes_E1_RE_SEC-07_local,7,7.0,2.0,60.9,61.1,60.3
FLT4-3-2000strokes_E1_RE_SEC-07_local,8,8.0,2.0,61.0,60.5,66.5
FLT4-3-2000strokes_E1_RE_SEC-07_local,9,9.0,2.0,60.8,43.5,42.0
FLT4-3-2000strokes_E1_RE_SEC-07_local,10,10.0,2.0,57.8,32.2,31.4
FLT4-3-2000strokes_E1_RE_SEC-07_local,11,11.0,2.0,55.6,29.9,36.6
