section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-2000strokes_E1_RE_SEC-02_local,1,1.0,2.0,78.1,74.5,77.4
FLT4-3-2000strokes_E1_RE_SEC-02_local,2,2.0,2.0,73.7,64.9,63.6
FLT4-3-2000strokes_E1_RE_SEC-02_local,3,3.0,2.0,69.1,60.4,60.4
FLT4-3-2000strokes_E1_RE_SEC-02_local,4,4.0,2.0,66.9,60.5,60.5
FLT4-3-2000strokes_E1_RE_SEC-02_local,5,5.0,2.0,65.6,59.9,59.2
FLT4-3-2000strokes_E1_RE_SEC-02_local,6,6.0,2.0,64.5,60.4,60.8
FLT4-3-2000strokes_E1_RE_SEC-02_local,7,7.0,2.0,64.1,61.4,61.2
FLT4-3-2000strokes_E1_RE_SEC-02_local,8,8.0,2.0,63.7,61.0,64.5
FLT4-3-2000strokes_E1_RE_SEC-02_local,9,9.0,2.0,63.4,44.9,45.3
FLT4-3-2000strokes_E1_RE_SEC-02_local,10,10.0,2.0,60.1,35.2,32.2
FLT4-3-2000strokes_E1_RE_SEC-02_local,11,11.0,2.0,58.4,23.0,27.9
