section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-2000strokes_E1_RE_SEC-04_local,1,1.0,2.0,66.1,62.3,73.6
FLT4-3-2000strokes_E1_RE_SEC-04_local,2,2.0,2.0,61.7,58.1,57.5
FLT4-3-2000strokes_E1_RE_SEC-04_local,3,3.0,2.0,60.7,67.4,68.6
FLT4-3-2000strokes_E1_RE_SEC-04_local,4,4.0,2.0,64.6,68.9,69.9
FLT4-3-2000strokes_E1_RE_SEC-04_local,5,5.0,2.0,63.9,60.5,60.3
FLT4-3-2000strokes_E1_RE_SEC-04_local,6,6.0,2.0,63.2,59.4,59.7
FLT4-3-2000strokes_E1_RE_SEC-04_local,7,7.0,2.0,62.6,60.5,60.1
FLT4-3-2000strokes_E1_RE_SEC-04_local,8,8.0,2.0,62.5,64.6,70.2
FLT4-3-2000strokes_E1_RE_SEC-04_local,9,9.0,2.0,63.0,47.2,47.4
FLT4-3-2000strokes_E1_RE_SEC-04_local,10,10.0,2.0,59.8,44.2,42.1
FLT4-3-2000strokes_E1_RE_SEC-04_local,11,11.0,2.0,59.4,28.5,40.1
