section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-2000strokes_E1_RE_SEC-05_local,1,1.0,2.0,72.4,68.3,73.3
FLT4-3-2000strokes_E1_RE_SEC-05_local,2,2.0,2.0,67.9,62.1,62.1
FLT4-3-2000strokes_E1_RE_SEC-05_local,3,3.0,2.0,65.5,60.2,60.2
FLT4-3-2000strokes_E1_RE_SEC-05_local,4,4.0,2.0,64.0,59.9,59.9
FLT4-3-2000strokes_E1_RE_SEC-05_local,5,5.0,2.0,63.2,59.7,59.7
FLT4-3-2000strokes_E1_RE_SEC-05_local,6,6.0,2.0,62.6,59.9,60.0
FLT4-3-2000strokes_E1_RE_SEC-05_local,7,7.0,2.0,62.3,62.5,61.1
FLT4-3-2000strokes_E1_RE_SEC-05_local,8,8.0,2.0,62.6,62.5,70.2
FLT4-3-2000strokes_E1_RE_SEC-05_local,9,9.0,2.0,62.3,44.3,44.7
FLT4-3-2000strokes_E1_RE_SEC-05_local,10,10.0,2.0,59.3,43.3,36.3
FLT4-3-2000strokes_E1_RE_SEC-05_local,11,11.0,2.0,58.7,28.6,41.4
