section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-2000strokes_E1_RE_SEC-10_local,1,1.0,2.0,71.0,67.6,73.7
FLT4-3-2000strokes_E1_RE_SEC-10_local,2,2.0,2.0,66.0,60.9,61.2
FLT4-3-2000strokes_E1_RE_SEC-10_local,3,3.0,2.0,64.2,60.0,59.6
FLT4-3-2000strokes_E1_RE_SEC-10_local,4,4.0,2.0,63.0,59.7,59.8
FLT4-3-2000strokes_E1_RE_SEC-10_local,5,5.0,2.0,62.4,60.0,60.1
FLT4-3-2000strokes_E1_RE_SEC-10_local,6,6.0,2.0,62.0,59.6,59.4
FLT4-3-2000strokes_E1_RE_SEC-10_local,7,7.0,2.0,61.6,60.2,60.0
FLT4-3-2000strokes_E1_RE_SEC-10_local,8,8.0,2.0,61.5,54.4,59.8
FLT4-3-2000strokes_E1_RE_SEC-10_local,9,9.0,2.0,60.0,38.8,35.5
FLT4-3-2000strokes_E1_RE_SEC-10_local,10,10.0,2.0,57.1,30.9,30.7
FLT4-3-2000strokes_E1_RE_SEC-10_local,11,11.0,2.0,54.8,29.1,32.9
