section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-2000strokes_E1_RE_SEC-03_local,1,1.0,2.0,65.1,72.2,83.1
FLT4-3-2000strokes_E1_RE_SEC-03_local,2,2.0,2.0,71.2,71.7,74.2
FLT4-3-2000strokes_E1_RE_SEC-03_local,3,3.0,2.0,69.6,66.1,65.5
FLT4-3-2000strokes_E1_RE_SEC-03_local,4,4.0,2.0,68.6,62.4,60.9
FLT4-3-2000strokes_E1_RE_SEC-03_local,5,5.0,2.0,66.7,58.9,59.1
FLT4-3-2000strokes_E1_RE_SEC-03_local,6,6.0,2.0,65.3,59.3,59.4
FLT4-3-2000strokes_E1_RE_SEC-03_local,7,7.0,2.0,64.5,60.8,60.1
FLT4-3-2000strokes_E1_RE_SEC-03_local,8,8.0,2.0,64.2,62.4,65.1
FLT4-3-2000strokes_E1_RE_SEC-03_local,9,9.0,2.0,64.1,46.3,46.8
FLT4-3-2000strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.9,39.0,39.2
FLT4-3-2000strokes_E1_RE_SEC-03_local,11,11.0,2.0,59.4,21.4,23.5
