section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-7-before_E1_RE_SEC-08_local,1,1.0,2.0,95.7,84.4,84.0
FLT4-7-before_E1_RE_SEC-08_local,2,2.0,2.0,83.5,62.8,61.2
FLT4-7-before_E1_RE_SEC-08_local,3,3.0,2.0,73.5,60.5,59.9
FLT4-7-before_E1_RE_SEC-08_local,4,4.0,2.0,71.7,67.9,66.4
FLT4-7-before_E1_RE_SEC-08_local,5,5.0,2.0,71.2,87.8,93.1
FLT4-7-before_E1_RE_SEC-08_local,6,6.0,2.0,76.8,90.6,91.6
FLT4-7-before_E1_RE_SEC-08_local,7,7.0,2.0,76.5,69.7,68.8
FLT4-7-before_E1_RE_SEC-08_local,8,8.0,2.0,75.0,64.5,62.1
FLT4-7-before_E1_RE_SEC-08_local,9,9.0,2.0,73.7,51.8,59.0
FLT4-7-before_E1_RE_SEC-08_local,10,10.0,2.0,70.4,17.2,165.9
FLT4-7-before_E1_RE_SEC-08_local,11,11.0,2.0,64.4,2.2,1.3
