section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-7-before_E1_RE_SEC-02_local,1,1.0,2.0,65.9,64.9,76.4
FLT4-7-before_E1_RE_SEC-02_local,2,2.0,2.0,63.5,61.6,61.1
FLT4-7-before_E1_RE_SEC-02_local,3,3.0,2.0,63.0,60.3,60.4
FLT4-7-before_E1_RE_SEC-02_local,4,4.0,2.0,61.9,59.1,59.9
FLT4-7-before_E1_RE_SEC-02_local,5,5.0,2.0,61.4,59.4,59.3
FLT4-7-before_E1_RE_SEC-02_local,6,6.0,2.0,61.1,59.1,59.2
FLT4-7-before_E1_RE_SEC-02_local,7,7.0,2.0,60.8,59.5,59.4
FLT4-7-before_E1_RE_SEC-02_local,8,8.0,2.0,60.7,59.5,59.5
FLT4-7-before_E1_RE_SEC-02_local,9,9.0,2.0,60.5,59.7,59.4
FLT4-7-before_E1_RE_SEC-02_local,10,10.0,2.0,60.5,59.9,59.5
FLT4-7-before_E1_RE_SEC-02_local,11,11.0,2.0,60.4,52.6,53.6
