section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-12-50strokes_E1_RE_SEC-04_local,1,1.0,2.0,65.3,61.3,70.1
FLT4-12-50strokes_E1_RE_SEC-04_local,2,2.0,2.0,61.1,57.1,57.2
FLT4-12-50strokes_E1_RE_SEC-04_local,3,3.0,2.0,59.7,56.7,56.7
FLT4-12-50strokes_E1_RE_SEC-04_local,4,4.0,2.0,58.9,56.1,56.0
FLT4-12-50strokes_E1_RE_SEC-04_local,5,5.0,2.0,58.3,56.6,56.5
FLT4-12-50strokes_E1_RE_SEC-04_local,6,6.0,2.0,58.1,56.1,56.2
FLT4-12-50strokes_E1_RE_SEC-04_local,7,7.0,2.0,57.7,55.6,55.2
FLT4-12-50strokes_E1_RE_SEC-04_local,8,8.0,2.0,57.5,56.7,57.1
FLT4-12-50strokes_E1_RE_SEC-04_local,9,9.0,2.0,57.5,57.5,57.4
FLT4-12-50strokes_E1_RE_SEC-04_local,10,10.0,2.0,57.5,58.4,59.0
FLT4-12-50strokes_E1_RE_SEC-04_local,11,11.0,2.0,57.6,41.5,51.4
