section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-5-50strokes_E1_RE_SEC-09_local,1,1.0,2.0,76.6,69.9,73.7
LYDIT4-5-50strokes_E1_RE_SEC-09_local,2,2.0,2.0,68.9,61.8,61.8
LYDIT4-5-50strokes_E1_RE_SEC-09_local,3,3.0,2.0,66.5,61.9,62.0
LYDIT4-5-50strokes_E1_RE_SEC-09_local,4,4.0,2.0,65.4,61.9,62.0
LYDIT4-5-50strokes_E1_RE_SEC-09_local,5,5.0,2.0,64.7,61.7,61.7
LYDIT4-5-50strokes_E1_RE_SEC-09_local,6,6.0,2.0,64.1,61.6,61.7
LYDIT4-5-50strokes_E1_RE_SEC-09_local,7,7.0,2.0,63.8,61.6,61.5
LYDIT4-5-50strokes_E1_RE_SEC-09_local,8,8.0,2.0,63.5,61.7,61.6
LYDIT4-5-50strokes_E1_RE_SEC-09_local,9,9.0,2.0,63.3,61.8,61.6
LYDIT4-5-50strokes_E1_RE_SEC-09_local,10,10.0,2.0,63.2,62.0,62.0
LYDIT4-5-50strokes_E1_RE_SEC-09_local,11,11.0,2.0,63.1,47.4,54.8
