section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-5-50strokes_E1_RE_SEC-01_local,1,1.0,2.0,95.2,84.0,82.3
LYDIT4-5-50strokes_E1_RE_SEC-01_local,2,2.0,2.0,83.3,66.9,66.6
LYDIT4-5-50strokes_E1_RE_SEC-01_local,3,3.0,2.0,75.6,61.6,61.3
LYDIT4-5-50strokes_E1_RE_SEC-01_local,4,4.0,2.0,71.8,61.1,61.2
LYDIT4-5-50strokes_E1_RE_SEC-01_local,5,5.0,2.0,69.6,61.6,61.7
LYDIT4-5-50strokes_E1_RE_SEC-01_local,6,6.0,2.0,68.3,61.5,61.5
LYDIT4-5-50strokes_E1_RE_SEC-01_local,7,7.0,2.0,67.2,61.1,61.0
LYDIT4-5-50strokes_E1_RE_SEC-01_local,8,8.0,2.0,66.4,61.2,61.2
LYDIT4-5-50strokes_E1_RE_SEC-01_local,9,9.0,2.0,65.9,61.4,61.6
LYDIT4-5-50strokes_E1_RE_SEC-01_local,10,10.0,2.0,65.4,58.8,61.6
LYDIT4-5-50strokes_E1_RE_SEC-01_local,11,11.0,2.0,64.6,30.6,29.6
