section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-5-50strokes_E1_RE_SEC-06_local,1,1.0,2.0,91.0,76.6,67.9
LYDIT4-5-50strokes_E1_RE_SEC-06_local,2,2.0,2.0,75.7,61.5,61.5
LYDIT4-5-50strokes_E1_RE_SEC-06_local,3,3.0,2.0,70.7,61.5,61.4
LYDIT4-5-50strokes_E1_RE_SEC-06_local,4,4.0,2.0,68.4,61.5,61.6
LYDIT4-5-50strokes_E1_RE_SEC-06_local,5,5.0,2.0,66.9,61.7,61.7
LYDIT4-5-50strokes_E1_RE_SEC-06_local,6,6.0,2.0,66.1,62.0,61.7
LYDIT4-5-50strokes_E1_RE_SEC-06_local,7,7.0,2.0,65.5,61.2,61.5
LYDIT4-5-50strokes_E1_RE_SEC-06_local,8,8.0,2.0,64.9,61.3,61.1
LYDIT4-5-50strokes_E1_RE_SEC-06_local,9,9.0,2.0,64.5,61.8,61.5
LYDIT4-5-50strokes_E1_RE_SEC-06_local,10,10.0,2.0,64.3,61.5,61.8
