section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-50strokes_E1_RE_SEC-07_local,1,1.0,2.0,66.9,64.3,75.4
FLT4-3-50strokes_E1_RE_SEC-07_local,2,2.0,2.0,63.8,60.5,60.5
FLT4-3-50strokes_E1_RE_SEC-07_local,3,3.0,2.0,62.5,59.8,59.9
FLT4-3-50strokes_E1_RE_SEC-07_local,4,4.0,2.0,61.8,60.0,60.0
FLT4-3-50strokes_E1_RE_SEC-07_local,5,5.0,2.0,61.5,59.7,59.6
FLT4-3-50strokes_E1_RE_SEC-07_local,6,6.0,2.0,61.1,59.4,59.4
FLT4-3-50strokes_E1_RE_SEC-07_local,7,7.0,2.0,60.9,60.8,60.5
FLT4-3-50strokes_E1_RE_SEC-07_local,8,8.0,2.0,61.0,60.5,65.4
FLT4-3-50strokes_E1_RE_SEC-07_local,9,9.0,2.0,60.8,43.4,43.0
FLT4-3-50strokes_E1_RE_SEC-07_local,10,10.0,2.0,57.8,31.7,31.2
FLT4-3-50strokes_E1_RE_SEC-07_local,11,11.0,2.0,55.6,32.0,38.1
