section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-50strokes_E1_RE_SEC-01_local,1,1.0,2.0,79.0,70.4,65.6
FLT4-3-50strokes_E1_RE_SEC-01_local,2,2.0,2.0,69.3,60.3,60.0
FLT4-3-50strokes_E1_RE_SEC-01_local,3,3.0,2.0,66.4,60.4,60.2
FLT4-3-50strokes_E1_RE_SEC-01_local,4,4.0,2.0,64.8,59.7,60.2
FLT4-3-50strokes_E1_RE_SEC-01_local,5,5.0,2.0,63.7,59.8,59.9
FLT4-3-50strokes_E1_RE_SEC-01_local,6,6.0,2.0,63.1,60.0,60.0
FLT4-3-50strokes_E1_RE_SEC-01_local,7,7.0,2.0,62.6,59.9,60.0
FLT4-3-50strokes_E1_RE_SEC-01_local,8,8.0,2.0,62.3,63.3,62.6
FLT4-3-50strokes_E1_RE_SEC-01_local,9,9.0,2.0,62.8,49.7,51.1
FLT4-3-50strokes_E1_RE_SEC-01_local,10,10.0,2.0,59.9,32.1,30.4
FLT4-3-50strokes_E1_RE_SEC-01_local,11,11.0,2.0,57.3,24.5,29.7
