section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-50strokes_E1_RE_SEC-02_local,1,1.0,2.0,70.0,65.8,73.7
FLT4-3-50strokes_E1_RE_SEC-02_local,2,2.0,2.0,65.3,60.2,60.4
FLT4-3-50strokes_E1_RE_SEC-02_local,3,3.0,2.0,63.4,60.2,60.3
FLT4-3-50strokes_E1_RE_SEC-02_local,4,4.0,2.0,62.7,60.4,60.3
FLT4-3-50strokes_E1_RE_SEC-02_local,5,5.0,2.0,62.2,59.9,59.7
FLT4-3-50strokes_E1_RE_SEC-02_local,6,6.0,2.0,61.8,60.0,59.9
FLT4-3-50strokes_E1_RE_SEC-02_local,7,7.0,2.0,61.6,60.5,60.8
FLT4-3-50strokes_E1_RE_SEC-02_local,8,8.0,2.0,61.5,64.6,63.1
FLT4-3-50strokes_E1_RE_SEC-02_local,9,9.0,2.0,62.2,50.0,51.0
FLT4-3-50strokes_E1_RE_SEC-02_local,10,10.0,2.0,59.3,31.6,30.4
FLT4-3-50strokes_E1_RE_SEC-02_local,11,11.0,2.0,56.8,27.3,37.0
