section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-50strokes_E1_RE_SEC-10_local,1,1.0,2.0,75.1,69.6,68.4
FLT4-3-50strokes_E1_RE_SEC-10_local,2,2.0,2.0,68.2,60.5,60.4
FLT4-3-50strokes_E1_RE_SEC-10_local,3,3.0,2.0,65.2,59.7,59.6
FLT4-3-50strokes_E1_RE_SEC-10_local,4,4.0,2.0,63.9,59.6,59.7
FLT4-3-50strokes_E1_RE_SEC-10_local,5,5.0,2.0,62.9,58.9,58.8
FLT4-3-50strokes_E1_RE_SEC-10_local,6,6.0,2.0,62.2,59.1,58.9
FLT4-3-50strokes_E1_RE_SEC-10_local,7,7.0,2.0,61.8,60.1,60.2
FLT4-3-50strokes_E1_RE_SEC-10_local,8,8.0,2.0,61.7,56.3,60.4
FLT4-3-50strokes_E1_RE_SEC-10_local,9,9.0,2.0,60.6,41.2,38.4
FLT4-3-50strokes_E1_RE_SEC-10_local,10,10.0,2.0,57.8,31.0,30.6
FLT4-3-50strokes_E1_RE_SEC-10_local,11,11.0,2.0,55.4,29.9,33.3
