section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,1,1.0,2.0,84.6,80.2,82.1
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,2,2.0,2.0,79.6,67.0,63.4
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,3,3.0,2.0,72.9,59.6,59.6
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,4,4.0,2.0,69.5,59.5,59.7
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,5,5.0,2.0,67.4,59.3,59.1
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,6,6.0,2.0,66.1,59.0,58.8
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,7,7.0,2.0,65.0,59.2,59.6
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,8,8.0,2.0,64.3,58.1,59.5
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,9,9.0,2.0,63.5,37.7,43.8
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,10,10.0,2.0,59.3,8.0,3.8
LYDIT4-7-2000strokes_E1_RE_SEC-03_local,11,11.0,2.0,54.4,0.8,0.7
