section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,1,1.0,2.0,103.5,91.9,88.7
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,2,2.0,2.0,90.7,69.5,70.2
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,3,3.0,2.0,80.1,60.6,60.3
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,4,4.0,2.0,75.0,60.0,59.4
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,5,5.0,2.0,71.7,58.9,59.1
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,6,6.0,2.0,69.4,59.0,59.0
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,7,7.0,2.0,68.0,59.5,59.9
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,8,8.0,2.0,66.9,48.9,54.8
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,9,9.0,2.0,63.8,17.5,164.6
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,10,10.0,2.0,57.9,0.6,0.5
LYDIT4-7-2000strokes_E1_RE_SEC-01_local,11,11.0,2.0,53.0,0.9,0.5
