section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,1,1.0,2.0,87.7,77.1,77.7
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,2,2.0,2.0,75.9,62.2,60.3
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,3,3.0,2.0,70.3,59.5,59.8
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,4,4.0,2.0,67.5,59.6,59.3
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,5,5.0,2.0,65.9,59.5,59.4
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,6,6.0,2.0,64.8,59.2,59.3
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,7,7.0,2.0,64.0,59.3,59.4
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,8,8.0,2.0,63.4,59.3,59.4
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,9,9.0,2.0,62.9,57.7,59.6
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,10,10.0,2.0,62.2,35.9,45.1
LYDIT4-7-2000strokes_E1_RE_SEC-09_local,11,11.0,2.0,58.4,6.7,2.5
