section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-2-2000strokes_E1_RE_SEC-08_local,1,1.0,2.0,62.3,54.5,67.3
FLT8-2-2000strokes_E1_RE_SEC-08_local,2,2.0,2.0,53.8,46.5,46.3
FLT8-2-2000strokes_E1_RE_SEC-08_local,3,3.0,2.0,51.5,45.8,45.5
FLT8-2-2000strokes_E1_RE_SEC-08_local,4,4.0,2.0,49.8,44.7,45.1
FLT8-2-2000strokes_E1_RE_SEC-08_local,5,5.0,2.0,48.8,44.8,45.3
FLT8-2-2000strokes_E1_RE_SEC-08_local,6,6.0,2.0,48.1,45.5,45.4
FLT8-2-2000strokes_E1_RE_SEC-08_local,7,7.0,2.0,47.8,45.8,45.8
FLT8-2-2000strokes_E1_RE_SEC-08_local,8,8.0,2.0,47.5,45.2,45.6
FLT8-2-2000strokes_E1_RE_SEC-08_local,9,9.0,2.0,47.2,45.8,45.7
FLT8-2-2000strokes_E1_RE_SEC-08_local,10,10.0,2.0,47.2,46.6,46.5
FLT8-2-2000strokes_E1_RE_SEC-08_local,11,11.0,2.0,47.1,45.9,45.8
