section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-7-50strokes_E1_RE_SEC-03_local,1,1.0,2.0,69.7,66.0,80.6
FLT4-7-50strokes_E1_RE_SEC-03_local,2,2.0,2.0,64.6,60.3,61.3
FLT4-7-50strokes_E1_RE_SEC-03_local,3,3.0,2.0,63.1,59.7,59.2
FLT4-7-50strokes_E1_RE_SEC-03_local,4,4.0,2.0,62.1,59.3,59.5
FLT4-7-50strokes_E1_RE_SEC-03_local,5,5.0,2.0,61.6,59.3,59.3
FLT4-7-50strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.2,59.7,59.5
FLT4-7-50strokes_E1_RE_SEC-03_local,7,7.0,2.0,61.0,59.5,59.3
FLT4-7-50strokes_E1_RE_SEC-03_local,8,8.0,2.0,60.7,59.0,59.3
FLT4-7-50strokes_E1_RE_SEC-03_local,9,9.0,2.0,60.6,59.2,58.9
FLT4-7-50strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.4,59.7,60.0
