section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-7-50strokes_E1_RE_SEC-06_local,1,1.0,2.0,81.9,78.9,80.3
FLT4-7-50strokes_E1_RE_SEC-06_local,2,2.0,2.0,77.9,70.1,71.4
FLT4-7-50strokes_E1_RE_SEC-06_local,3,3.0,2.0,74.0,62.1,58.7
FLT4-7-50strokes_E1_RE_SEC-06_local,4,4.0,2.0,70.0,57.9,59.3
FLT4-7-50strokes_E1_RE_SEC-06_local,5,5.0,2.0,67.5,73.7,76.5
FLT4-7-50strokes_E1_RE_SEC-06_local,6,6.0,2.0,71.1,75.1,79.7
FLT4-7-50strokes_E1_RE_SEC-06_local,7,7.0,2.0,69.6,59.3,58.5
FLT4-7-50strokes_E1_RE_SEC-06_local,8,8.0,2.0,68.1,58.1,58.0
FLT4-7-50strokes_E1_RE_SEC-06_local,9,9.0,2.0,67.0,58.3,58.5
FLT4-7-50strokes_E1_RE_SEC-06_local,10,10.0,2.0,66.1,56.3,57.4
FLT4-7-50strokes_E1_RE_SEC-06_local,11,11.0,2.0,65.0,30.8,39.7
