section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-7-50strokes_E1_RE_SEC-09_local,1,1.0,2.0,90.2,78.3,79.6
FLT4-7-50strokes_E1_RE_SEC-09_local,2,2.0,2.0,77.3,59.5,59.6
FLT4-7-50strokes_E1_RE_SEC-09_local,3,3.0,2.0,69.1,57.0,57.0
FLT4-7-50strokes_E1_RE_SEC-09_local,4,4.0,2.0,66.7,65.4,63.3
FLT4-7-50strokes_E1_RE_SEC-09_local,5,5.0,2.0,67.7,79.6,84.4
FLT4-7-50strokes_E1_RE_SEC-09_local,6,6.0,2.0,70.7,91.3,90.0
FLT4-7-50strokes_E1_RE_SEC-09_local,7,7.0,2.0,73.9,78.8,80.4
FLT4-7-50strokes_E1_RE_SEC-09_local,8,8.0,2.0,72.8,65.4,64.5
FLT4-7-50strokes_E1_RE_SEC-09_local,9,9.0,2.0,71.8,59.2,70.9
FLT4-7-50strokes_E1_RE_SEC-09_local,10,10.0,2.0,70.3,24.1,26.2
FLT4-7-50strokes_E1_RE_SEC-09_local,11,11.0,2.0,64.3,1.1,2.6
FLT4-7-50strokes_E1_RE_SEC-09_local,12,12.0,2.0,58.9,3.2,3.0
