section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-7-50strokes_E1_RE_SEC-07_local,1,1.0,2.0,91.6,82.5,80.6
FLT4-7-50strokes_E1_RE_SEC-07_local,2,2.0,2.0,81.5,69.8,69.7
FLT4-7-50strokes_E1_RE_SEC-07_local,3,3.0,2.0,76.8,66.2,66.2
FLT4-7-50strokes_E1_RE_SEC-07_local,4,4.0,2.0,73.7,64.3,63.0
FLT4-7-50strokes_E1_RE_SEC-07_local,5,5.0,2.0,71.7,76.1,80.5
FLT4-7-50strokes_E1_RE_SEC-07_local,6,6.0,2.0,74.4,76.2,74.3
FLT4-7-50strokes_E1_RE_SEC-07_local,7,7.0,2.0,72.9,63.7,65.7
FLT4-7-50strokes_E1_RE_SEC-07_local,8,8.0,2.0,71.8,60.2,58.5
FLT4-7-50strokes_E1_RE_SEC-07_local,9,9.0,2.0,70.1,58.6,58.7
FLT4-7-50strokes_E1_RE_SEC-07_local,10,10.0,2.0,69.0,41.2,45.8
FLT4-7-50strokes_E1_RE_SEC-07_local,11,11.0,2.0,65.1,10.4,7.7
