section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-2-before_E1_RE_SEC-10_local,1,1.0,2.0,52.1,45.8,61.2
FLT4-2-before_E1_RE_SEC-10_local,2,2.0,2.0,44.8,37.3,37.4
FLT4-2-before_E1_RE_SEC-10_local,3,3.0,2.0,42.1,36.4,36.1
FLT4-2-before_E1_RE_SEC-10_local,4,4.0,2.0,40.5,36.0,36.2
FLT4-2-before_E1_RE_SEC-10_local,5,5.0,2.0,39.6,35.7,35.9
FLT4-2-before_E1_RE_SEC-10_local,6,6.0,2.0,38.9,36.0,36.3
FLT4-2-before_E1_RE_SEC-10_local,7,7.0,2.0,38.6,36.9,36.7
FLT4-2-before_E1_RE_SEC-10_local,8,8.0,2.0,38.4,36.9,36.9
FLT4-2-before_E1_RE_SEC-10_local,9,9.0,2.0,38.2,37.1,37.2
FLT4-2-before_E1_RE_SEC-10_local,10,10.0,2.0,38.1,37.7,37.2
FLT4-2-before_E1_RE_SEC-10_local,11,11.0,2.0,38.1,40.6,40.7
