section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-2-before_E1_RE_SEC-09_local,1,1.0,2.0,45.2,41.6,51.7
FLT4-2-before_E1_RE_SEC-09_local,2,2.0,2.0,41.0,37.3,37.4
FLT4-2-before_E1_RE_SEC-09_local,3,3.0,2.0,39.9,37.3,37.3
FLT4-2-before_E1_RE_SEC-09_local,4,4.0,2.0,39.1,36.7,36.6
FLT4-2-before_E1_RE_SEC-09_local,5,5.0,2.0,38.6,37.0,37.0
FLT4-2-before_E1_RE_SEC-09_local,6,6.0,2.0,38.4,37.4,37.5
FLT4-2-before_E1_RE_SEC-09_local,7,7.0,2.0,38.3,37.6,37.6
FLT4-2-before_E1_RE_SEC-09_local,8,8.0,2.0,38.2,38.0,38.1
FLT4-2-before_E1_RE_SEC-09_local,9,9.0,2.0,38.2,38.3,38.4
FLT4-2-before_E1_RE_SEC-09_local,10,10.0,2.0,38.2,39.1,38.1
