section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-2-before_E1_RE_SEC-06_local,1,1.0,2.0,45.9,42.5,53.7
FLT4-2-before_E1_RE_SEC-06_local,2,2.0,2.0,42.1,37.8,37.0
FLT4-2-before_E1_RE_SEC-06_local,3,3.0,2.0,40.4,37.0,37.0
FLT4-2-before_E1_RE_SEC-06_local,4,4.0,2.0,39.5,36.8,37.0
FLT4-2-before_E1_RE_SEC-06_local,5,5.0,2.0,39.0,36.6,36.5
FLT4-2-before_E1_RE_SEC-06_local,6,6.0,2.0,38.5,37.1,37.2
FLT4-2-before_E1_RE_SEC-06_local,7,7.0,2.0,38.4,37.6,36.8
FLT4-2-before_E1_RE_SEC-06_local,8,8.0,2.0,38.3,37.6,37.6
FLT4-2-before_E1_RE_SEC-06_local,9,9.0,2.0,38.2,38.4,38.8
FLT4-2-before_E1_RE_SEC-06_local,10,10.0,2.0,38.3,41.4,40.7
FLT4-2-before_E1_RE_SEC-06_local,11,11.0,2.0,38.8,46.7,47.8
