section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-2-before_E1_RE_SEC-02_local,1,1.0,2.0,43.7,40.4,46.8
FLT4-2-before_E1_RE_SEC-02_local,2,2.0,2.0,40.2,37.2,37.5
FLT4-2-before_E1_RE_SEC-02_local,3,3.0,2.0,39.3,37.5,37.3
FLT4-2-before_E1_RE_SEC-02_local,4,4.0,2.0,38.8,37.5,37.6
FLT4-2-before_E1_RE_SEC-02_local,5,5.0,2.0,38.5,37.2,37.3
FLT4-2-before_E1_RE_SEC-02_local,6,6.0,2.0,38.3,38.0,37.9
FLT4-2-before_E1_RE_SEC-02_local,7,7.0,2.0,38.4,38.5,38.5
FLT4-2-before_E1_RE_SEC-02_local,8,8.0,2.0,38.3,38.2,38.0
FLT4-2-before_E1_RE_SEC-02_local,9,9.0,2.0,38.3,37.6,37.2
FLT4-2-before_E1_RE_SEC-02_local,10,10.0,2.0,38.2,38.0,38.0
FLT4-2-before_E1_RE_SEC-02_local,11,11.0,2.0,38.3,41.0,40.7
