section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-2-before_E1_RE_SEC-07_local,1,1.0,2.0,47.5,42.7,54.3
FLT4-2-before_E1_RE_SEC-07_local,2,2.0,2.0,42.1,37.5,37.9
FLT4-2-before_E1_RE_SEC-07_local,3,3.0,2.0,40.7,37.6,37.5
FLT4-2-before_E1_RE_SEC-07_local,4,4.0,2.0,39.9,36.9,37.0
FLT4-2-before_E1_RE_SEC-07_local,5,5.0,2.0,39.1,36.5,36.8
FLT4-2-before_E1_RE_SEC-07_local,6,6.0,2.0,38.7,36.9,37.1
FLT4-2-before_E1_RE_SEC-07_local,7,7.0,2.0,38.5,37.5,37.4
FLT4-2-before_E1_RE_SEC-07_local,8,8.0,2.0,38.4,37.7,37.6
FLT4-2-before_E1_RE_SEC-07_local,9,9.0,2.0,38.3,38.2,37.7
FLT4-2-before_E1_RE_SEC-07_local,10,10.0,2.0,38.4,41.2,40.9
FLT4-2-before_E1_RE_SEC-07_local,11,11.0,2.0,38.8,49.2,50.7
