section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-7-1000strokes_E1_RE_SEC-09_local,1,1.0,2.0,82.2,73.1,75.3
FLT4-7-1000strokes_E1_RE_SEC-09_local,2,2.0,2.0,72.2,59.0,58.7
FLT4-7-1000strokes_E1_RE_SEC-09_local,3,3.0,2.0,66.3,57.2,57.3
FLT4-7-1000strokes_E1_RE_SEC-09_local,4,4.0,2.0,64.6,67.2,64.1
FLT4-7-1000strokes_E1_RE_SEC-09_local,5,5.0,2.0,66.7,80.1,85.4
FLT4-7-1000strokes_E1_RE_SEC-09_local,6,6.0,2.0,69.4,88.4,88.6
FLT4-7-1000strokes_E1_RE_SEC-09_local,7,7.0,2.0,72.6,78.4,77.3
FLT4-7-1000strokes_E1_RE_SEC-09_local,8,8.0,2.0,71.7,69.3,66.3
FLT4-7-1000strokes_E1_RE_SEC-09_local,9,9.0,2.0,71.8,64.9,75.6
FLT4-7-1000strokes_E1_RE_SEC-09_local,10,10.0,2.0,70.5,22.8,17.3
FLT4-7-1000strokes_E1_RE_SEC-09_local,11,11.0,2.0,64.0,4.0,3.6
