section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,1,1.0,2.0,89.7,74.7,72.7
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,2,2.0,2.0,73.7,59.3,59.5
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,3,3.0,2.0,68.8,59.2,59.2
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,4,4.0,2.0,66.3,59.5,59.5
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,5,5.0,2.0,65.0,59.4,59.2
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,6,6.0,2.0,64.0,58.9,59.2
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,7,7.0,2.0,63.2,58.8,58.6
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,8,8.0,2.0,62.7,63.3,60.2
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,9,9.0,2.0,63.2,87.3,93.1
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,10,10.0,2.0,67.2,106.4,105.0
LYDIT4-12-2000strokes_E1_RE_SEC-06_local,11,11.0,2.0,70.4,83.0,99.4
