section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-4-50strokes_E1_RE_SEC-03_local,1,1.0,2.0,67.1,65.4,75.8
LYDIT4-4-50strokes_E1_RE_SEC-03_local,2,2.0,2.0,64.0,60.3,59.5
LYDIT4-4-50strokes_E1_RE_SEC-03_local,3,3.0,2.0,62.5,60.1,59.6
LYDIT4-4-50strokes_E1_RE_SEC-03_local,4,4.0,2.0,62.0,59.1,60.3
LYDIT4-4-50strokes_E1_RE_SEC-03_local,5,5.0,2.0,61.1,59.1,58.9
LYDIT4-4-50strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.0,60.0,60.2
LYDIT4-4-50strokes_E1_RE_SEC-03_local,7,7.0,2.0,60.8,59.8,59.0
LYDIT4-4-50strokes_E1_RE_SEC-03_local,8,8.0,2.0,60.7,55.4,55.6
LYDIT4-4-50strokes_E1_RE_SEC-03_local,9,9.0,2.0,59.6,58.7,59.9
LYDIT4-4-50strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.3,63.4,60.8
LYDIT4-4-50strokes_E1_RE_SEC-03_local,11,11.0,2.0,60.3,61.6,60.3
