section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-2-2000strokes_E1_RE_SEC-05_local,1,1.0,2.0,45.8,42.0,51.4
FLT4-2-2000strokes_E1_RE_SEC-05_local,2,2.0,2.0,41.0,37.0,36.7
FLT4-2-2000strokes_E1_RE_SEC-05_local,3,3.0,2.0,39.7,37.3,37.5
FLT4-2-2000strokes_E1_RE_SEC-05_local,4,4.0,2.0,39.1,36.9,36.8
FLT4-2-2000strokes_E1_RE_SEC-05_local,5,5.0,2.0,38.6,37.3,37.7
FLT4-2-2000strokes_E1_RE_SEC-05_local,6,6.0,2.0,38.5,37.7,37.3
FLT4-2-2000strokes_E1_RE_SEC-05_local,7,7.0,2.0,38.3,37.5,37.4
FLT4-2-2000strokes_E1_RE_SEC-05_local,8,8.0,2.0,38.2,37.5,38.2
FLT4-2-2000strokes_E1_RE_SEC-05_local,9,9.0,2.0,38.1,37.9,37.8
FLT4-2-2000strokes_E1_RE_SEC-05_local,10,10.0,2.0,38.2,40.4,40.3
FLT4-2-2000strokes_E1_RE_SEC-05_local,11,11.0,2.0,38.5,44.1,44.0
