section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,1,1.0,2.0,64.1,62.0,77.6
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,2,2.0,2.0,61.7,60.7,60.4
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,3,3.0,2.0,61.8,60.9,60.4
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,4,4.0,2.0,61.3,59.8,59.4
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,5,5.0,2.0,61.0,59.0,59.4
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,6,6.0,2.0,60.5,58.8,59.2
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,7,7.0,2.0,60.4,59.8,59.5
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,8,8.0,2.0,60.3,59.5,59.3
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,9,9.0,2.0,60.2,59.2,59.4
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,10,10.0,2.0,60.1,59.9,60.0
LYDIT4-9-2000strokes_E1_RE_SEC-05_local,11,11.0,2.0,60.1,60.2,59.7
