section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-15-50strokes_E1_RE_SEC-05_local,1,1.0,2.0,70.5,65.4,70.9
FLT4-15-50strokes_E1_RE_SEC-05_local,2,2.0,2.0,65.1,59.7,59.6
FLT4-15-50strokes_E1_RE_SEC-05_local,3,3.0,2.0,63.2,59.4,59.4
FLT4-15-50strokes_E1_RE_SEC-05_local,4,4.0,2.0,62.2,58.8,59.1
FLT4-15-50strokes_E1_RE_SEC-05_local,5,5.0,2.0,61.4,59.0,59.0
FLT4-15-50strokes_E1_RE_SEC-05_local,6,6.0,2.0,61.1,59.5,59.2
FLT4-15-50strokes_E1_RE_SEC-05_local,7,7.0,2.0,60.9,58.9,59.0
FLT4-15-50strokes_E1_RE_SEC-05_local,8,8.0,2.0,60.6,58.6,58.6
FLT4-15-50strokes_E1_RE_SEC-05_local,9,9.0,2.0,60.4,59.1,58.5
FLT4-15-50strokes_E1_RE_SEC-05_local,10,10.0,2.0,60.3,59.6,59.9
FLT4-15-50strokes_E1_RE_SEC-05_local,11,11.0,2.0,60.2,56.5,59.7
