section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,1,1.0,2.0,120.8,72.2,65.9
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,2,2.0,2.0,71.7,36.9,37.1
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,3,3.0,2.0,58.0,36.0,36.4
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,4,4.0,2.0,51.8,36.0,35.8
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,5,5.0,2.0,48.3,36.1,36.2
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,6,6.0,2.0,46.2,36.8,37.2
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,7,7.0,2.0,44.8,36.9,36.9
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,8,8.0,2.0,43.7,38.7,37.6
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,9,9.0,2.0,43.4,48.4,51.4
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,10,10.0,2.0,44.7,44.4,48.1
LYDIT1-3-2000strokes_E1_RE_SEC-06_local,11,11.0,2.0,43.6,25.9,24.1
