section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,1,1.0,2.0,76.0,54.8,57.3
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,2,2.0,2.0,53.9,35.1,34.8
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,3,3.0,2.0,47.2,35.0,34.6
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,4,4.0,2.0,44.1,35.9,36.5
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,5,5.0,2.0,42.5,36.4,36.1
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,6,6.0,2.0,41.4,36.1,35.7
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,7,7.0,2.0,40.6,37.2,38.0
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,8,8.0,2.0,40.4,38.3,37.6
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,9,9.0,2.0,40.1,39.2,38.6
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,10,10.0,2.0,40.1,39.3,42.5
LYDIT1-3-2000strokes_E1_RE_SEC-03_local,11,11.0,2.0,40.0,28.6,27.6
