section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-7-50strokes_E1_RE_SEC-05_local,1,1.0,2.0,66.7,64.3,78.4
LYDIT4-7-50strokes_E1_RE_SEC-05_local,2,2.0,2.0,63.1,59.8,59.7
LYDIT4-7-50strokes_E1_RE_SEC-05_local,3,3.0,2.0,62.0,59.7,59.5
LYDIT4-7-50strokes_E1_RE_SEC-05_local,4,4.0,2.0,61.4,59.7,59.8
LYDIT4-7-50strokes_E1_RE_SEC-05_local,5,5.0,2.0,61.1,59.6,59.7
LYDIT4-7-50strokes_E1_RE_SEC-05_local,6,6.0,2.0,60.8,58.9,59.1
LYDIT4-7-50strokes_E1_RE_SEC-05_local,7,7.0,2.0,60.5,59.0,58.9
LYDIT4-7-50strokes_E1_RE_SEC-05_local,8,8.0,2.0,60.4,59.7,59.5
LYDIT4-7-50strokes_E1_RE_SEC-05_local,9,9.0,2.0,60.3,55.7,57.7
LYDIT4-7-50strokes_E1_RE_SEC-05_local,10,10.0,2.0,59.4,32.7,35.4
LYDIT4-7-50strokes_E1_RE_SEC-05_local,11,11.0,2.0,55.8,6.3,2.0
