section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-7-50strokes_E1_RE_SEC-04_local,1,1.0,2.0,47.7,42.7,49.0
FLT8-7-50strokes_E1_RE_SEC-04_local,2,2.0,2.0,42.0,35.6,35.4
FLT8-7-50strokes_E1_RE_SEC-04_local,3,3.0,2.0,39.5,35.0,34.9
FLT8-7-50strokes_E1_RE_SEC-04_local,4,4.0,2.0,38.5,35.3,35.3
FLT8-7-50strokes_E1_RE_SEC-04_local,5,5.0,2.0,37.8,34.8,35.0
FLT8-7-50strokes_E1_RE_SEC-04_local,6,6.0,2.0,37.2,35.4,35.3
FLT8-7-50strokes_E1_RE_SEC-04_local,7,7.0,2.0,37.1,36.3,35.5
FLT8-7-50strokes_E1_RE_SEC-04_local,8,8.0,2.0,37.0,36.5,37.1
FLT8-7-50strokes_E1_RE_SEC-04_local,9,9.0,2.0,37.0,35.9,35.5
FLT8-7-50strokes_E1_RE_SEC-04_local,10,10.0,2.0,36.8,35.8,35.9
