section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-7-50strokes_E1_RE_SEC-01_local,1,1.0,2.0,62.1,48.1,64.9
FLT8-7-50strokes_E1_RE_SEC-01_local,2,2.0,2.0,47.1,33.5,33.9
FLT8-7-50strokes_E1_RE_SEC-01_local,3,3.0,2.0,42.3,33.9,33.5
FLT8-7-50strokes_E1_RE_SEC-01_local,4,4.0,2.0,40.3,34.2,34.2
FLT8-7-50strokes_E1_RE_SEC-01_local,5,5.0,2.0,39.0,33.9,34.2
FLT8-7-50strokes_E1_RE_SEC-01_local,6,6.0,2.0,38.1,34.3,34.3
FLT8-7-50strokes_E1_RE_SEC-01_local,7,7.0,2.0,37.6,35.0,35.2
FLT8-7-50strokes_E1_RE_SEC-01_local,8,8.0,2.0,37.3,35.1,35.0
FLT8-7-50strokes_E1_RE_SEC-01_local,9,9.0,2.0,37.1,34.7,34.7
FLT8-7-50strokes_E1_RE_SEC-01_local,10,10.0,2.0,36.8,34.9,34.8
FLT8-7-50strokes_E1_RE_SEC-01_local,11,11.0,2.0,36.7,35.5,35.3
