section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,1,1.0,2.0,60.0,49.9,61.8
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,2,2.0,2.0,48.6,38.4,38.7
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,3,3.0,2.0,44.5,37.2,37.2
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,4,4.0,2.0,42.6,36.9,36.8
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,5,5.0,2.0,41.4,37.5,37.9
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,6,6.0,2.0,40.9,38.6,38.9
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,7,7.0,2.0,40.6,38.2,37.8
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,8,8.0,2.0,40.2,37.9,37.6
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,9,9.0,2.0,40.0,38.6,38.7
LYDIT1-2-1000strokes_E1_RE_SEC-04_local,10,10.0,2.0,39.9,39.8,39.3
