section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,1,1.0,2.0,60.8,48.9,62.0
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,2,2.0,2.0,48.5,38.1,38.1
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,3,3.0,2.0,44.4,37.2,37.2
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,4,4.0,2.0,42.5,37.3,37.2
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,5,5.0,2.0,41.4,37.5,37.6
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,6,6.0,2.0,40.8,38.3,38.9
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,7,7.0,2.0,40.5,38.0,37.7
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,8,8.0,2.0,40.1,38.0,37.7
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,9,9.0,2.0,39.9,38.8,39.3
LYDIT1-2-1000strokes_E1_RE_SEC-03_local,10,10.0,2.0,39.8,39.2,38.9
