section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,1,1.0,2.0,103.7,66.6,69.8
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,2,2.0,2.0,65.4,33.5,33.6
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,3,3.0,2.0,53.4,33.4,33.4
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,4,4.0,2.0,48.0,33.5,33.3
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,5,5.0,2.0,45.0,34.2,33.8
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,6,6.0,2.0,43.1,34.6,35.0
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,7,7.0,2.0,41.8,34.2,34.2
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,8,8.0,2.0,40.8,33.8,33.9
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,9,9.0,2.0,40.0,34.7,34.7
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,10,10.0,2.0,39.5,35.4,35.3
LYDIT1-2-1000strokes_E1_RE_SEC-01_local,11,11.0,2.0,39.1,37.3,35.6
