section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-50strokes_E1_RE_SEC-04_local,1,1.0,2.0,54.7,47.3,59.8
LYDIT1-2-50strokes_E1_RE_SEC-04_local,2,2.0,2.0,47.0,38.4,38.5
LYDIT1-2-50strokes_E1_RE_SEC-04_local,3,3.0,2.0,43.6,37.2,37.0
LYDIT1-2-50strokes_E1_RE_SEC-04_local,4,4.0,2.0,42.1,36.9,36.8
LYDIT1-2-50strokes_E1_RE_SEC-04_local,5,5.0,2.0,40.9,37.6,37.4
LYDIT1-2-50strokes_E1_RE_SEC-04_local,6,6.0,2.0,40.5,38.5,39.1
LYDIT1-2-50strokes_E1_RE_SEC-04_local,7,7.0,2.0,40.2,37.9,37.6
LYDIT1-2-50strokes_E1_RE_SEC-04_local,8,8.0,2.0,39.9,37.8,37.5
LYDIT1-2-50strokes_E1_RE_SEC-04_local,9,9.0,2.0,39.7,38.6,38.7
LYDIT1-2-50strokes_E1_RE_SEC-04_local,10,10.0,2.0,39.6,40.8,39.6
LYDIT1-2-50strokes_E1_RE_SEC-04_local,11,11.0,2.0,39.9,44.1,47.5
