section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-before_E1_RE_SEC-08_local,1,1.0,2.0,69.7,65.2,71.4
FLT4-3-before_E1_RE_SEC-08_local,2,2.0,2.0,64.9,60.2,60.5
FLT4-3-before_E1_RE_SEC-08_local,3,3.0,2.0,63.3,60.2,60.1
FLT4-3-before_E1_RE_SEC-08_local,4,4.0,2.0,62.5,59.5,59.9
FLT4-3-before_E1_RE_SEC-08_local,5,5.0,2.0,61.8,59.6,59.4
FLT4-3-before_E1_RE_SEC-08_local,6,6.0,2.0,61.5,59.8,59.9
FLT4-3-before_E1_RE_SEC-08_local,7,7.0,2.0,61.2,60.5,60.6
FLT4-3-before_E1_RE_SEC-08_local,8,8.0,2.0,61.3,58.5,62.6
FLT4-3-before_E1_RE_SEC-08_local,9,9.0,2.0,60.6,42.7,40.8
FLT4-3-before_E1_RE_SEC-08_local,10,10.0,2.0,57.7,31.6,30.5
FLT4-3-before_E1_RE_SEC-08_local,11,11.0,2.0,55.5,28.6,34.4
