section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-before_E1_RE_SEC-09_local,1,1.0,2.0,68.7,65.3,74.5
FLT4-3-before_E1_RE_SEC-09_local,2,2.0,2.0,64.8,60.8,60.7
FLT4-3-before_E1_RE_SEC-09_local,3,3.0,2.0,63.4,60.1,60.0
FLT4-3-before_E1_RE_SEC-09_local,4,4.0,2.0,62.4,59.7,60.0
FLT4-3-before_E1_RE_SEC-09_local,5,5.0,2.0,61.9,59.6,59.5
FLT4-3-before_E1_RE_SEC-09_local,6,6.0,2.0,61.5,59.4,59.6
FLT4-3-before_E1_RE_SEC-09_local,7,7.0,2.0,61.2,60.1,60.2
FLT4-3-before_E1_RE_SEC-09_local,8,8.0,2.0,61.1,57.9,61.0
FLT4-3-before_E1_RE_SEC-09_local,9,9.0,2.0,60.4,41.7,40.4
FLT4-3-before_E1_RE_SEC-09_local,10,10.0,2.0,57.5,31.4,30.5
FLT4-3-before_E1_RE_SEC-09_local,11,11.0,2.0,55.2,29.1,34.3
