section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,1,1.0,2.0,69.4,66.0,75.6
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,2,2.0,2.0,64.6,60.5,60.4
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,3,3.0,2.0,63.4,60.7,60.3
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,4,4.0,2.0,62.7,60.4,60.7
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,5,5.0,2.0,62.2,60.0,59.7
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,6,6.0,2.0,61.8,59.5,59.6
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,7,7.0,2.0,61.4,59.9,59.5
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,8,8.0,2.0,61.3,60.0,60.0
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,9,9.0,2.0,61.1,59.8,60.3
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,10,10.0,2.0,61.0,61.2,61.0
LYDIT4-6-2000strokes_E1_RE_SEC-05_local,11,11.0,2.0,61.1,45.5,54.9
