section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-5-50strokes_E1_RE_SEC-02_local,1,1.0,2.0,71.6,65.2,72.2
FLT4-5-50strokes_E1_RE_SEC-02_local,2,2.0,2.0,64.7,58.2,58.4
FLT4-5-50strokes_E1_RE_SEC-02_local,3,3.0,2.0,62.1,58.3,58.2
FLT4-5-50strokes_E1_RE_SEC-02_local,4,4.0,2.0,61.3,58.6,58.2
FLT4-5-50strokes_E1_RE_SEC-02_local,5,5.0,2.0,60.7,58.2,58.1
FLT4-5-50strokes_E1_RE_SEC-02_local,6,6.0,2.0,60.3,58.5,58.6
FLT4-5-50strokes_E1_RE_SEC-02_local,7,7.0,2.0,60.0,57.6,58.0
FLT4-5-50strokes_E1_RE_SEC-02_local,8,8.0,2.0,59.6,57.3,57.0
FLT4-5-50strokes_E1_RE_SEC-02_local,9,9.0,2.0,59.4,58.5,58.4
FLT4-5-50strokes_E1_RE_SEC-02_local,10,10.0,2.0,59.4,58.6,58.8
FLT4-5-50strokes_E1_RE_SEC-02_local,11,11.0,2.0,59.2,58.5,58.4
