section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-14-2000strokes_E1_RE_SEC-04_local,1,1.0,2.0,69.9,64.9,72.0
FLT4-14-2000strokes_E1_RE_SEC-04_local,2,2.0,2.0,64.3,58.1,57.8
FLT4-14-2000strokes_E1_RE_SEC-04_local,3,3.0,2.0,61.9,57.5,57.9
FLT4-14-2000strokes_E1_RE_SEC-04_local,4,4.0,2.0,60.9,57.6,57.6
FLT4-14-2000strokes_E1_RE_SEC-04_local,5,5.0,2.0,60.2,57.7,58.0
FLT4-14-2000strokes_E1_RE_SEC-04_local,6,6.0,2.0,59.8,61.2,58.7
FLT4-14-2000strokes_E1_RE_SEC-04_local,7,7.0,2.0,60.4,56.2,56.0
FLT4-14-2000strokes_E1_RE_SEC-04_local,8,8.0,2.0,58.9,52.2,55.4
FLT4-14-2000strokes_E1_RE_SEC-04_local,9,9.0,2.0,58.6,57.1,57.4
FLT4-14-2000strokes_E1_RE_SEC-04_local,10,10.0,2.0,58.6,57.9,57.2
FLT4-14-2000strokes_E1_RE_SEC-04_local,11,11.0,2.0,58.5,57.8,58.1
