section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,1,1.0,2.0,138.4,96.1,91.7
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,2,2.0,2.0,95.1,63.2,63.5
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,3,3.0,2.0,82.2,61.2,61.0
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,4,4.0,2.0,76.6,61.3,61.0
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,5,5.0,2.0,73.2,60.8,60.6
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,6,6.0,2.0,70.9,60.4,60.8
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,7,7.0,2.0,69.4,61.0,60.9
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,8,8.0,2.0,68.3,60.8,60.9
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,9,9.0,2.0,67.4,60.6,60.8
LYDIT4-2-2000strokes_E1_RE_SEC-02_local,10,10.0,2.0,66.7,61.7,61.4
