section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-12-1000strokes_E1_RE_SEC-03_local,1,1.0,2.0,63.2,61.3,73.0
FLT4-12-1000strokes_E1_RE_SEC-03_local,2,2.0,2.0,60.2,56.9,56.9
FLT4-12-1000strokes_E1_RE_SEC-03_local,3,3.0,2.0,58.9,56.5,56.4
FLT4-12-1000strokes_E1_RE_SEC-03_local,4,4.0,2.0,58.3,56.4,56.5
FLT4-12-1000strokes_E1_RE_SEC-03_local,5,5.0,2.0,57.9,56.6,56.3
FLT4-12-1000strokes_E1_RE_SEC-03_local,6,6.0,2.0,57.7,56.5,56.6
FLT4-12-1000strokes_E1_RE_SEC-03_local,7,7.0,2.0,57.5,55.8,55.9
FLT4-12-1000strokes_E1_RE_SEC-03_local,8,8.0,2.0,57.2,56.4,56.4
FLT4-12-1000strokes_E1_RE_SEC-03_local,9,9.0,2.0,57.3,57.9,58.0
FLT4-12-1000strokes_E1_RE_SEC-03_local,10,10.0,2.0,57.4,60.7,61.0
FLT4-12-1000strokes_E1_RE_SEC-03_local,11,11.0,2.0,57.9,44.5,54.7
