section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-3-50strokes_E1_RE_SEC-01_local,1,1.0,2.0,66.8,64.3,74.5
LYDIT4-3-50strokes_E1_RE_SEC-01_local,2,2.0,2.0,63.3,59.5,59.5
LYDIT4-3-50strokes_E1_RE_SEC-01_local,3,3.0,2.0,61.8,59.3,59.0
LYDIT4-3-50strokes_E1_RE_SEC-01_local,4,4.0,2.0,61.3,59.7,59.3
LYDIT4-3-50strokes_E1_RE_SEC-01_local,5,5.0,2.0,61.0,59.3,59.2
LYDIT4-3-50strokes_E1_RE_SEC-01_local,6,6.0,2.0,60.6,58.5,58.8
LYDIT4-3-50strokes_E1_RE_SEC-01_local,7,7.0,2.0,60.3,58.4,58.7
LYDIT4-3-50strokes_E1_RE_SEC-01_local,8,8.0,2.0,60.1,58.9,58.8
LYDIT4-3-50strokes_E1_RE_SEC-01_local,9,9.0,2.0,60.0,58.9,59.1
LYDIT4-3-50strokes_E1_RE_SEC-01_local,10,10.0,2.0,59.8,59.8,59.4
LYDIT4-3-50strokes_E1_RE_SEC-01_local,11,11.0,2.0,59.9,60.2,59.9
