section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-7-2000strokes_E1_RE_SEC-01_local,1,1.0,2.0,72.4,53.1,57.6
FLT8-7-2000strokes_E1_RE_SEC-01_local,2,2.0,2.0,51.6,34.5,34.8
FLT8-7-2000strokes_E1_RE_SEC-01_local,3,3.0,2.0,45.7,35.2,34.7
FLT8-7-2000strokes_E1_RE_SEC-01_local,4,4.0,2.0,43.1,34.5,34.2
FLT8-7-2000strokes_E1_RE_SEC-01_local,5,5.0,2.0,41.1,34.1,34.9
FLT8-7-2000strokes_E1_RE_SEC-01_local,6,6.0,2.0,40.0,34.9,34.9
FLT8-7-2000strokes_E1_RE_SEC-01_local,7,7.0,2.0,39.3,34.7,34.5
FLT8-7-2000strokes_E1_RE_SEC-01_local,8,8.0,2.0,38.7,35.2,35.1
FLT8-7-2000strokes_E1_RE_SEC-01_local,9,9.0,2.0,38.4,35.9,35.7
FLT8-7-2000strokes_E1_RE_SEC-01_local,10,10.0,2.0,38.1,35.8,35.7
FLT8-7-2000strokes_E1_RE_SEC-01_local,11,11.0,2.0,37.9,35.7,36.2
