section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-7-2000strokes_E1_RE_SEC-05_local,1,1.0,2.0,51.9,44.4,51.2
FLT8-7-2000strokes_E1_RE_SEC-05_local,2,2.0,2.0,43.4,35.5,35.3
FLT8-7-2000strokes_E1_RE_SEC-05_local,3,3.0,2.0,40.7,35.3,35.4
FLT8-7-2000strokes_E1_RE_SEC-05_local,4,4.0,2.0,39.2,35.1,34.7
FLT8-7-2000strokes_E1_RE_SEC-05_local,5,5.0,2.0,38.4,35.5,35.5
FLT8-7-2000strokes_E1_RE_SEC-05_local,6,6.0,2.0,38.0,35.8,35.8
FLT8-7-2000strokes_E1_RE_SEC-05_local,7,7.0,2.0,37.7,35.5,35.3
FLT8-7-2000strokes_E1_RE_SEC-05_local,8,8.0,2.0,37.4,36.4,36.9
FLT8-7-2000strokes_E1_RE_SEC-05_local,9,9.0,2.0,37.4,36.8,36.6
FLT8-7-2000strokes_E1_RE_SEC-05_local,10,10.0,2.0,37.2,35.8,36.0
FLT8-7-2000strokes_E1_RE_SEC-05_local,11,11.0,2.0,37.1,35.7,35.6
