section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-50strokes_E1_RE_SEC-06_local,1,1.0,2.0,48.8,41.9,48.8
LYDIT1-3-50strokes_E1_RE_SEC-06_local,2,2.0,2.0,41.3,35.7,37.7
LYDIT1-3-50strokes_E1_RE_SEC-06_local,3,3.0,2.0,39.9,36.3,37.0
LYDIT1-3-50strokes_E1_RE_SEC-06_local,4,4.0,2.0,38.8,36.2,35.9
LYDIT1-3-50strokes_E1_RE_SEC-06_local,5,5.0,2.0,38.4,36.0,35.9
LYDIT1-3-50strokes_E1_RE_SEC-06_local,6,6.0,2.0,37.8,36.0,36.3
LYDIT1-3-50strokes_E1_RE_SEC-06_local,7,7.0,2.0,37.7,37.1,37.1
LYDIT1-3-50strokes_E1_RE_SEC-06_local,8,8.0,2.0,37.6,37.1,36.9
LYDIT1-3-50strokes_E1_RE_SEC-06_local,9,9.0,2.0,37.6,41.8,39.4
LYDIT1-3-50strokes_E1_RE_SEC-06_local,10,10.0,2.0,38.5,48.9,53.4
LYDIT1-3-50strokes_E1_RE_SEC-06_local,11,11.0,2.0,39.6,38.0,36.3
