section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-11-before_E1_RE_SEC-08_local,1,1.0,2.0,66.8,63.3,74.6
FLT4-11-before_E1_RE_SEC-08_local,2,2.0,2.0,62.1,57.7,57.3
FLT4-11-before_E1_RE_SEC-08_local,3,3.0,2.0,60.7,58.2,58.3
FLT4-11-before_E1_RE_SEC-08_local,4,4.0,2.0,60.1,58.3,57.9
FLT4-11-before_E1_RE_SEC-08_local,5,5.0,2.0,59.7,57.6,57.9
FLT4-11-before_E1_RE_SEC-08_local,6,6.0,2.0,59.3,57.9,58.0
FLT4-11-before_E1_RE_SEC-08_local,7,7.0,2.0,59.2,57.9,57.9
FLT4-11-before_E1_RE_SEC-08_local,8,8.0,2.0,58.9,57.6,57.9
FLT4-11-before_E1_RE_SEC-08_local,9,9.0,2.0,58.8,57.8,57.4
FLT4-11-before_E1_RE_SEC-08_local,10,10.0,2.0,58.7,57.1,57.1
FLT4-11-before_E1_RE_SEC-08_local,11,11.0,2.0,58.5,57.5,57.4
